"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.555","38.628","41.603","44.194","51.098","45.945","41.737","44.582","47.879","50.683","46.978","46.089","43.925","34.222","31.226","24.352","27.84","24.29","21.617","21.909","22.61","27.7","25.56","25.4","30.257","26.168","30.249","30.731","31.137","35.417","33.957","32.007","31.327",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97456948841584","5.01196974878126","5.58154203375616","6.48705449591341","6.8063597141294","7.16359172644505","7.47980729442832","7.97157782137319","8.43729919219543","8.41251931143381","9.23300664057456","9.98979113380015","10.4242866544557","10.5287520442463","10.920527035427","10.6349384108873","10.2898753064194","10.2990180522623","10.4840293890681","9.92961245016126","10.0956605103837","9.88309217986131","10.0303746665719","10.237930298919","10.5783015211571","10.3661746023813","10.10947867553","9.69662553577999","9.8841460228105","11.515222332452","11.57693223882","12.7348969815454","13.2016243527698",
"Early-demographic dividend","EAR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4996156162726","11.6473503703545","12.0758098435518","12.6907925608","13.3648171473739","13.2557734045454","13.2334629414409","13.5995891012948","14.0530726328328","14.4412349210657","14.709054911758","15.1785727183179","15.1599398680397","15.1985852841245","15.483089307504","15.2599027392058","15.166212522308","15.3427261726112","15.9164323180344","16.1173905435748","16.4054120356443","17.2406210387846","17.5122371001842","17.754876110638","18.5695509785119","18.7363509145233","19.1658429108632","19.5583540802565","18.1217627340704","19.5691979976449","17.8985794160397","15.8444044430833","15.7138194475955",
"East Asia & Pacific","EAS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.11942193339228","5.17400495900091","5.75833154123878","6.54532434287296","6.83598281568697","7.19681497073686","7.51044667095072","8.22230018313558","8.68144483023393","8.53912294128526","9.3025564625045","9.99656222749432","10.4257863400616","10.4942278223816","10.8095952375742","10.5159701681379","10.1525102749681","10.1536855597945","10.4525758281638","9.92625019988199","10.0280982896486","9.81926000423593","9.90810398586718","10.0980456549771","10.4088466901328","10.1932638322592","9.92365217319698","9.49996557168491","9.66940496879494","11.2652730039179","11.2350055423969","12.2338939681613","12.6384203578078",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7504674917096","11.7453424061719","13.0280677371127","15.0412805238242","17.3102439967286","18.965127085635","20.9034429772899","23.2669647383889","22.5599225882638","20.6320771192754","19.9011676816011","19.0706457304935","19.3172937915485","18.8940650367511","17.627680497381","16.7320571731827","15.4288566018403","15.1366353369832","18.335698404923","17.4382794685456","16.128666642176","15.7889344489818","15.7389152431176","16.5118415046953","17.1237869185827","17.1765230276687","16.8256254389882","16.6348964710141","16.937912068911","18.2750211749846","17.3743476175022","15.0669286425467","13.806638359197",
"Europe & Central Asia","ECS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8304324535888","15.8201958842717","18.1222647384578","19.6151549252073","20.3358551815727","21.0748790876724","21.4259625618925","21.8105804920102","21.5014035135511","20.0056611538532","19.1018432815941","19.0672869752794","19.3148721761506","19.2920371246885","18.7552328749251","17.6198282929655","15.9254067466933","15.7672931272718","19.6037740750326","19.7394984858577","19.5058307977207","20.2935202538725","20.6895186074019","20.4690084650058","19.8936280996868","19.0770260613349","17.8457472290519","16.8139572713416","16.4410485113361","18.0825965000148","17.5865385026578","15.2124862881896","14.5369468293455",
"Ecuador","ECU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.177","9.146","9.282","9.334","9.359","9.402","9.478","9.244","9.615","9.79","8.552","9.506","10.842","10.185","7.849","7.917","6.993","9.152","9.852","9.268","8.891","8.526","8.329","9.043","8.84","10.37","8.483","7.964","8.73","11.099","9.239","8.401","7.538",
"Egypt, Arab Rep.","EGY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.026","25.295","30.814","30.979","30.849","25.465","23.889","23.142","20.343","24.858","27.474","26.249","29.251","28.214","31.097","30.402","25.001","25.449","25.132","24.501","29.364","34.381","34.087","32.206","34.179","33.696","32.708","26.327","20.717","18.52","18.301","15.715","15.599",
"Euro area","EMU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3416741700266","19.3432111366757","23.2580593325843","25.1326087942239","24.8467146008233","25.3312078512883","24.9619049413739","23.2640228276457","22.0115533578896","19.613237942281","17.6100032055382","17.9182124982037","18.2805743415513","18.8207578232676","19.2741281984313","18.0549356761673","16.4030809738205","16.9143421067908","21.7760225808897","22.9024065684729","23.6171413850799","26.3704925277421","27.5454875731907","27.16153187609","25.7164981512766","24.1310057011895","21.7834554473241","19.7487591397305","18.3580179471458","20.301686502625","19.8211846420435","16.9547843421231","16.1258289608493",
"Eritrea","ERI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.967","10.209","10.311","10.345","10.06","9.938","10.101","10.285","10.471","10.545","10.724","10.8","10.822","10.657","10.736","10.698","10.733","10.616","10.809","11.049","10.758","10.473","10.346","10.325","10.485","10.531","10.551","10.204","10.205","11.357","11.247","10.256","10.06",
"Spain","ESP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.629","32.943","42.099","44.784","41.721","41.666","38.93","35.313","29.048","25.216","20.7","21.534","22.305","22.477","19.639","17.881","18.09","24.455","37.743","41.494","46.188","52.868","55.47","53.202","48.356","44.471","38.574","34.352","32.531","38.28","34.8","29.797","28.488",
"Estonia","EST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.414","7.387","10.861","11.334","13.944","15.785","18.224","14.828","22.099","21.107","23.896","20.206","26.788","25.605","15.13","12.105","10.088","12.022","27.42","32.944","22.389","20.852","18.707","14.967","13.093","13.381","12.086","11.837","11.048","17.803","16.64","18.403","15.96",
"Ethiopia","ETH","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.693","4.842","4.656","4.479","4.405","4.584","4.751","5.1","5.42","5.1","4.625","4.438","4.321","3.98","3.584","3.402","3.42","3.424","3.442","3.421","3.411","3.411","3.436","3.624","3.776","3.973","4.166","4.413","4.624","6.116","6.134","5.472","5.341",
"European Union","EUU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9487697407719","20.0518823612676","23.4554280067964","24.7518822556612","24.1307253757595","24.2844648794831","23.3139199117512","21.8160958736285","21.963534634185","20.9197589227096","20.0288845337385","20.7536862751674","20.809699568188","21.3306269207446","21.2884049576013","19.5389705300978","17.0161792704802","16.8438645851308","21.4653706499765","22.8339071787746","23.6622294462683","25.8874136814132","26.8463796369854","25.9419482649134","24.2009181212694","22.4427446742877","20.1306839075865","18.153317154358","16.9746696592759","18.8770692657025","18.808602283836","16.273493340435","15.7937902401506",
"Fragile and conflict affected situations","FCS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.74395210512378","9.65240707881904","9.7436446036211","9.94701371757104","10.5842389015443","10.9317880748833","11.0355342425324","11.3155253942542","11.7034769597272","11.8041154970268","11.8265183594357","11.8133960797614","11.6545055135373","11.4473971004338","11.1878040635763","11.0300807683396","11.0324206478255","11.13504160775","10.9729601537661","11.3446132457678","11.5245330129121","11.9834156850182","12.0902505216538","12.2837231615016","12.6873187616582","13.079119382808","13.5036099307548","13.5646152945625","13.6588112588672","15.2680444213871","14.8850153880276","13.1863919610126","13.2612157206052",
"Finland","FIN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.939","24.491","30.8","31.164","40.63","41.177","35.211","34.35","29.8","29.655","27.798","29.505","28.943","28.377","19.966","18.61","16.416","16.347","21.397","21.265","19.938","18.863","19.805","20.436","22.343","20.062","20.042","16.943","17.084","21.216","17.056","14.139","15.746",
"Fiji","FJI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.483","10.612","10.724","10.612","10.699","10.672","10.88","10.959","10.93","10.994","11.081","11.324","11.397","11.472","9.578","10.199","10.979","11.637","12.388","12.978","13.617","13.865","14.142","14.381","14.58","14.927","15.173","15.38","15.543","17.297","16.942","16.011","15.059",
"France","FRA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.505","21.418","25.22","28.413","26.779","27.273","28.628","25.936","26.123","20.512","17.936","18.863","17.204","19.693","21.22","22.435","19.645","19.232","24.001","23.605","23.033","24.964","24.406","24.894","25.326","25.052","22.676","21.057","19.993","20.492","19.344","17.47","15.68",
"Faroe Islands","FRO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.149","43.307","43.362","42.439","40.479","39.464","38.279","37.486","37.78","37.615","36.863","35.212","34.032","33.355","32.323","33.504","33.778","34.989","35.389","35.915","35.125","34.807","35.041","35.38","35.59","35.93","36.301","36.603","36.462","39.351","38.184","36.904","36.408",
"United Kingdom","GBR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.877","15.67","17.489","16.362","15.543","14.928","13.557","12.414","12.364","11.938","10.259","10.837","11.262","10.618","12.62","13.816","14.175","14.918","18.978","19.732","21.147","21.046","20.495","16.796","14.508","12.89","11.99","11.19","11.039","13.438","12.774","10.51","12.014",
"Georgia","GEO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.696","9.393","9.396","14.63","13.264","20.129","20.181","25.511","24.194","20.763","19.807","27.222","24.383","27.705","27.873","29.636","31.035","36.86","43.299","40.942","41.445","37.917","40.952","37.941","36.424","35.667","28.995","29.64","30.011","30.784","30.532","30.376","30.54",
"Ghana","GHA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.541","7.443","8.233","9.223","10.096","11.007","11.837","12.69","15.615","16.169","15.162","14.079","12.884","11.7","10.546","9.412","9.965","10.235","10.839","11.083","8.821","6.678","4.764","9.347","14.283","10.641","6.332","6.192","6.089","6.724","6.667","6.601","6.678",
"Gibraltar","GIB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.663","5.69","5.66","5.605","5.552","5.573","5.524","5.562","5.588","5.697","5.693","5.633","5.788","5.95","6.153","6.263","6.166","6.22","6.434","6.64","6.681","6.458","6.611","6.818","7.04","6.821","6.629","6.63","6.992","8.342","8.044","7.469","7.325",
"Gambia, The","GMB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.006","14.133","14.165","14.364","14.533","14.595","14.324","14.18","13.946","13.916","13.787","14.346","14.275","14.219","14.184","14.648","14.914","14.402","13.995","13.848","14.719","14.825","13.794","12.215","11.072","9.904","8.463","7.18","7.063","8.32","8.064","7.411","7.192",
"Guinea-Bissau","GNB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.917","3.972","4.014","4.035","3.994","3.878","3.839","4.234","4.375","4.392","4.012","4.041","4.106","4.106","4.05","4.037","4.039","4.06","4.055","4.046","3.995","4.059","4.079","4.167","4.078","4.046","3.992","4.05","4.074","4.699","4.618","4.087","3.915",
"Equatorial Guinea","GNQ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.456","14.882","15.216","15.421","15.446","15.501","15.58","15.72","15.895","15.923","16.105","16.088","16.019","15.652","15.479","15.241","15.195","15.102","15.525","16.043","15.846","15.672","15.62","15.678","15.964","16.113","16.307","15.99","16.185","18.292","17.987","16.534","16.361",
"Greece","GRC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.892","27.059","30.544","29.144","30.553","31.863","32.456","32.525","31.618","29.188","28.033","26.905","26.661","26.736","25.955","24.845","22.867","21.692","25.558","33.057","44.961","55.66","58.501","52.656","49.677","47.133","43.323","39.957","34.719","33.711","35.288","31.146","25.283",
"Grenada","GRD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.401","4.36","4.32","4.299","4.292","4.332","4.315","4.314","4.272","4.312","4.443","4.449","4.504","5.357","5.362","5.163","4.953","4.929","5.164","5.309","5.001","4.62","5.537","5.725","5.621","5.603","4.955","4.687","4.466","5.055","3.799","6.284","6.443",
"Guam","GUM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.562","8.399","12.241","17.096","17.994","19.085","22.498","18.159","32.971","36.525","31.521","27.075","22.881","18.161","16.288","17.029","19.776","21.037","22.016","19.508","31.994","28.604","27.007","17.918","16.282","12.749","12.814","12.892","12.852","14.88","14","13.22","13.15",
"Guyana","GUY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.778","27.672","26.957","26.427","26.11","25.706","25.39","25.234","25.013","24.876","24.326","23.957","23.327","22.722","22.167","21.315","21.548","21.818","22.233","22.695","22.96","23.292","23.704","24.242","24.848","25.338","25.8","26.156","27.005","31.347","29.701","25.481","21.943",
"High income","HIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6578715551015","15.3878780400844","16.7643562219997","16.9331169541577","16.4963683387269","16.6404574546008","16.0469044470116","15.6665229652212","15.6756158049651","14.7465107679101","14.6978029852377","15.5617150383426","15.9461021609964","15.9087441342515","15.6917569804514","14.7626922326979","13.5684785709264","14.1876369441286","17.9465178659539","18.4746025391717","18.2750552614793","18.5892758125845","18.5834641054806","17.4675761310039","16.1188075776716","14.8803590448668","13.8802742579565","12.831369278374","12.2738664368223","15.9209369021958","13.3987479309777","11.4011608121506","11.2499080151109",
"Hong Kong SAR, China","HKG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.148","4.268","4.446","4.315","6.841","6.624","5.183","10.453","13.967","11.065","11.217","14.84","14.863","12.09","10.684","10.399","8.993","8.538","12.522","12.145","9.293","9.264","9.479","9.234","10.454","9.749","8.548","8.75","8.535","15.552","12.769","11.027","10.527",
"Honduras","HND","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.675","5.118","5.222","5.313","5.496","7.342","5.627","6.805","6.473","6.564","6.798","6.953","9.193","10.552","8.743","6.19","5.512","5.545","6.01","7.534","8.09","6.987","9.86","11.899","11.09","12.625","10.79","10.463","10.457","16.909","14.341","12.446","12.178",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.28492897859927","9.42026470878245","9.39875202850818","9.35120920578843","9.07523843811751","9.01422210494747","8.85780397783661","8.95659297307837","9.20332032205469","9.35096826166283","9.32993171546946","9.34282383052164","9.37752625025354","9.26161576240277","9.11302871822763","9.0016638366577","8.91125339953181","8.84309615020081","8.86605844109934","9.35760465333306","9.39225513551582","9.10298610657129","8.7795244410192","8.78498736438618","9.07649002421607","9.08786386824721","9.22937144028655","9.02525930093037","9.03229979020818","10.3486544490157","10.0593080336799","9.37045994568355","9.58028763636135",
"Croatia","HRV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.424","38.233","35.895","33.206","30.921","28.874","27.894","31.509","36.152","41.329","39.221","36.104","35.521","32.36","31.911","28.605","25.027","23.591","25.154","32.298","36.616","42.06","50.018","45.542","42.396","31.291","27.398","23.752","16.676","21.152","21.947","18.056","19.245",
"Haiti","HTI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.701","16.969","17.417","18.245","17.625","17.282","16.718","17.177","17.359","20.473","23.482","26.469","29.143","32.062","34.711","37.913","40.409","39.1","37.388","36.927","35.32","34.321","33.616","34.139","34.129","34.53","34.64","34.885","35.279","39.528","38.349","37.039","37.21",
"Hungary","HUN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.968","18.601","22.758","20.814","18.652","19.335","16.866","15.229","12.281","12.297","10.68","11.402","12.834","14.36","19.331","19.086","18.004","19.482","26.355","26.355","25.94","28.139","26.52","20.364","17.234","12.884","10.69","10.159","11.383","12.747","13.492","10.489","12.656",
"IBRD only","IBD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.91108346431759","10.0784942023101","10.6383355838799","11.4487654775038","12.2580130019489","12.5544099578696","12.8932852277448","13.5434814216324","14.1113105868974","14.3110169192794","14.6897296091141","15.1918101889125","15.4361523322483","15.2674369310054","15.3770776084627","15.1379575452573","14.8639534402591","15.0299576224464","15.8975131304545","15.9366257943157","16.1632343632739","16.4543523850314","16.8167302054983","17.2610982994937","18.0371419316905","18.6969286809457","18.9904540516172","19.0924568277685","18.0820530731421","19.8281159192652","18.1894610395514","16.7422485953032","16.7329075543519",
"IDA & IBRD total","IBT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.55466912272954","9.70819495328993","10.1971468355857","10.8549887561895","11.4691053007094","11.7107398304257","11.9636555652436","12.4823652375987","12.9497498537075","13.1090537089535","13.3567489277092","13.678577925131","13.7997498045245","13.6616707460619","13.7360294480973","13.4526012683679","13.2270721627547","13.3530484594695","13.9847152690258","13.9662579260306","14.142760337369","14.5997830995358","14.7489608601435","14.9663413601663","15.6739524612355","16.0768587568514","16.3900193032417","16.455231635922","15.8107371181543","17.3897047571641","16.1652669688882","14.7549555499126","14.7521298224237",
"IDA total","IDA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11425863189639","8.24829447063601","8.50752717142945","8.65016428712043","8.62294461506026","8.74534235259249","8.76552430310038","8.90735860348666","9.11531711546541","9.2057664833271","9.08028282878615","8.86372162881614","8.63058028339589","8.63288988672253","8.64575379463804","8.29846511587736","8.32268376390141","8.43528332180477","8.49860836205918","8.45697030547459","8.64994144940568","9.70600999824685","9.44979830023405","9.25864619617402","9.97979769273137","9.95485835351914","10.4848710098194","10.630342095992","10.9259854115806","12.278336882981","12.0239023624586","10.7993409871498","10.8891555931384",
"IDA blend","IDB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.94886388892985","6.14728842789106","6.73250088836601","7.1115481736087","7.2621331573872","7.55795884543747","7.55143626085342","7.75662958724612","7.74933497596343","7.48187930804686","7.21436519672484","6.76989270101664","6.49568172572422","6.19605853929888","6.07131257673486","5.86936872565641","5.6620605641034","5.78221266557776","5.89123294418985","6.0195385612671","6.16315105025427","8.68422937970515","8.03346828196066","7.37559398638925","8.68039903417516","8.36096756981837","9.41572146903207","10.2467264309874","11.1422790145973","11.8330287243288","11.0284054197176","9.19737649930472","9.25049445299541",
"Indonesia","IDN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.869","8.24","8.56","13.12","14.014","14.941","14.95","16.769","19.298","19.192","19.065","21.465","21.501","23.661","26.379","24.711","22.922","19.701","19.182","17.751","18.478","15.738","16.071","16.042","17.274","16.021","14.571","16.413","13.588","14.772","13.818","14.05","13.263",
"IDA only","IDX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1525868851743","9.25393314574382","9.35555083212877","9.3868536772597","9.27735551616359","9.32085424992157","9.35917955125019","9.47464306405704","9.79324484471558","10.0683780623305","10.0212452809189","9.92188905365786","9.70936112151032","9.86614741941282","9.95062768957185","9.53090022568576","9.674238035987","9.78491178177388","9.82679290663378","9.7001466782072","9.91733513347221","10.225126241539","10.1669023935578","10.2084326312129","10.6318482063487","10.7493731955375","11.0149047495314","10.8198528559551","10.81945172306","12.4973071910276","12.5133367599702","11.5884441334177","11.6990693939003",
"Isle of Man","IMN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.792","11.813","11.835","11.845","12.132","12.418","12.713","13.007","13.297","13.589","13.869","14.157","14.431","14.709","14.991","15.734","16.494","17.285","18.093","18.927","19.752","20.617","21.42","22.239","23.086","23.984","24.934","25.939","22.854","24.587","20.871","17.826","17.972",
"Not classified","INX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.605","22.202","24.322","22.401","18.417","17.684","15.507","11.165","8.355","6.382","6.003","7.575","7.907","8.07","8.268","8.271","9.158","13.471","24.526","28.164","29.596","30.806","26.743","23.431","20.257","16.793","14.392","13.747","12.464","15.24","14.461","10.021","10.788",
"Iran, Islamic Rep.","IRN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.636","21.834","21.533","21.098","19.985","18.514","19.653","20.883","22.291","23.298","24.523","25.482","22.94","20.517","23.509","23.57","22.31","23.025","24.657","28.568","26.469","26.684","23.924","25.03","25.994","29.063","28.206","27.541","25.963","23.714","23.732","22.828","22.649",
"Iraq","IRQ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.766","15.416","15.481","15.347","15.709","15.926","15.705","15.538","15.554","15.75","16.177","16.753","17.307","17.076","16.996","16.859","17.269","16.978","16.849","16.607","16.459","16.118","17.93","19.923","21.328","22.443","25.267","27.189","29.331","34.375","35.604","31.758","32.278",
"Iceland","ISL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88","9.857","9.932","11.511","11.755","8.371","7.845","6.617","4.003","4.051","4.567","6.18","11.855","11.518","7.06","7.931","6.684","7.885","15.469","15.867","14.156","13.204","10.428","9.585","8.595","6.34","7.563","5.891","8.461","9.876","11.855","8.46","6.554",
